Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.418790340423584	0	7.838558	4.359325	34.0	2.0	7.838557993730408	4.35932529674891	5001	5001
18.37646794319153	1	22.162996	13.401126	98.0	4.0	22.162995594713657	13.401125793164157	5031	10032
25.7294762134552	2	43.16379	21.543438	135.0	8.0	43.16379310344828	21.543438062282465	5007	15039
33.0308952331543	3	45.97273	22.866594	128.0	7.0	45.972727272727276	22.866592977095767	5057	20096
40.25633478164673	4	42.083332	25.158691	130.0	6.0	42.083333333333336	25.158690789113454	5050	25146
47.56046462059021	5	41.842976	25.09651	162.0	9.0	41.84297520661157	25.096510660776982	5063	30209
54.83206653594971	6	50.65	23.547134	131.0	10.0	50.65	23.547133583517127	5065	35274
62.17295718193054	7	65.55844	32.350956	161.0	8.0	65.55844155844156	32.350954343294255	5048	40322
69.58653974533081	8	102.32653	41.657196	190.0	14.0	102.3265306122449	41.65719564718488	5014	45336
76.98712086677551	9	111.6	52.640244	340.0	33.0	111.6	52.64024653775432	5022	50358
84.51950883865356	10	130.82051	57.787354	388.0	58.0	130.82051282051282	57.7873519099349	5102	55460
91.98495984077454	11	153.78787	52.382484	294.0	80.0	153.78787878787878	52.38248468296502	5075	60535
99.5794472694397	12	198.53847	59.76507	332.0	114.0	198.53846153846155	59.76507262043145	5162	65697
107.29907393455505	13	193.0	63.11776	355.0	44.0	193.0	63.11776177790093	5211	70908
114.91491866111755	14	284.22223	156.21373	749.0	95.0	284.22222222222223	156.21372665377947	5116	76024
122.52986764907837	15	517.8	277.90063	950.0	97.0	517.8	277.9006297222084	5178	81202
130.2110197544098	16	585.44446	318.16702	1000.0	198.0	585.4444444444445	318.16701103914005	5269	86471
138.04010200500488	17	896.5	158.66501	1000.0	575.0	896.5	158.6650034926837	5379	91850
145.34379029273987	18	640.5	384.43854	1000.0	100.0	640.5	384.4385516568285	5124	96974
153.20548391342163	19	668.125	300.43237	1000.0	112.0	668.125	300.4323707176043	5345	102319
160.47374844551086	20	726.2857	134.53276	1000.0	542.0	726.2857142857143	134.5327514937898	5084	107403
167.97030639648438	21	521.2	318.26996	1000.0	187.0	521.2	318.2699483143201	5212	112615
175.31467747688293	22	575.2222	291.22034	950.0	76.0	575.2222222222222	291.22033574360375	5177	117792
183.3785970211029	23	636.44446	356.2144	1000.0	52.0	636.4444444444445	356.2143895998935	5728	123520
190.99254441261292	24	534.3	368.5016	1000.0	76.0	534.3	368.50157394507835	5343	128863
198.95360779762268	25	178.54839	158.22296	811.0	48.0	178.5483870967742	158.22296206052079	5535	134398
206.36409831047058	26	185.7037	126.89156	543.0	60.0	185.7037037037037	126.89155907332983	5014	139412
213.8902027606964	27	271.1579	165.45798	612.0	55.0	271.1578947368421	165.45798104142546	5152	144564
221.11383843421936	28	625.125	286.08978	1000.0	161.0	625.125	286.08977502700094	5001	149565
229.60260128974915	29	745.875	296.62537	1000.0	243.0	745.875	296.6253687313342	5967	155532
238.04347443580627	30	984.3333	35.031734	1000.0	906.0	984.3333333333334	35.031731647496706	5906	161438
246.44566941261292	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	167438
255.1920177936554	32	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	173438
263.7835512161255	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	179438
272.2655131816864	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	185438
280.7386829853058	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	191438
289.27711963653564	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	197438
297.8689270019531	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	203438
306.6189260482788	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	209438
315.1610643863678	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	215438
323.6995143890381	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	221438
332.2702212333679	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	227438
340.8284137248993	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	233438
349.58302092552185	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	239438
356.81357502937317	44	834.1667	370.8146	1000.0	5.0	834.1666666666666	370.8146062687152	5005	244443
365.35875964164734	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	250443
373.16234064102173	46	675.5	401.2225	1000.0	5.0	675.5	401.22250684626357	5404	255847
381.74567794799805	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	261847
390.3468210697174	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	267847
398.9651370048523	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	273847
407.5230851173401	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	279847
416.06994581222534	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	285847
424.497771024704	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	291847
432.90401792526245	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	297847
441.7023084163666	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	303847
450.3273630142212	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	309847
458.92371106147766	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	315847
467.34300565719604	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	321847
475.82606387138367	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	327847
484.4069912433624	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	333847
492.98917603492737	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	339847
501.59537649154663	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	345847
509.0361545085907	62	869.5	291.8069	1000.0	217.0	869.5	291.80687106372255	5217	351064
517.1155638694763	63	940.8333	132.30069	1000.0	645.0	940.8333333333334	132.30068866873756	5645	356709
525.6496493816376	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	362709
534.0167856216431	65	641.0	409.34366	1000.0	82.0	641.0	409.343648078509	5769	368478
