Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
89.17918038368225	0	-183.61519	40.178196	-94.28711	-312.5869	151.0	0.0	30049	30049
173.21985340118408	1	-148.30283	39.20564	-54.001976	-323.36298	151.0	0.0	30049	60098
254.99196219444275	2	-145.67926	40.66749	-38.13237	-248.35446	151.0	0.0	30049	90147
335.0075800418854	3	-127.24682	35.48728	-13.11447	-232.51483	151.0	0.0	30049	120196
416.09599232673645	4	-117.221535	34.01532	-21.026543	-232.93585	151.0	0.0	30049	150245
498.6170816421509	5	-103.960686	32.401035	-0.17139816	-210.33734	151.0	0.0	30049	180294
578.1852669715881	6	-98.116875	28.87146	-14.361247	-195.56995	151.0	0.0	30049	210343
658.943409204483	7	-90.21753	25.030785	8.955868	-174.33339	151.0	0.0	30049	240392
738.3801329135895	8	-89.81829	27.24845	-6.2645884	-186.24995	151.0	0.0	30049	270441
818.5851905345917	9	-85.46298	25.821342	-17.603796	-177.47032	151.0	0.0	30049	300490
897.894285440445	10	-77.7269	23.690664	-0.32975388	-174.69638	151.0	0.0	30049	330539
977.9941642284393	11	-74.42279	25.886074	-8.99346	-170.30847	151.0	0.0	30049	360588
1057.7746951580048	12	-68.44727	29.091843	33.012657	-198.91849	151.0	0.0	30049	390637
1137.6853430271149	13	-64.003586	24.743725	25.580288	-131.89201	151.0	0.0	30049	420686
1218.0260746479034	14	-64.44823	25.549707	5.558865	-163.11449	151.0	0.0	30049	450735
1297.575054883957	15	-56.45079	25.111658	3.9233608	-136.8478	151.0	0.0	30049	480784
1377.3537030220032	16	-54.459503	22.306175	5.690292	-129.95755	151.0	0.0	30049	510833
1457.0166325569153	17	-53.917725	24.347414	15.61281	-134.85904	151.0	0.0	30049	540882
1537.1870651245117	18	-50.740273	22.68301	16.766165	-113.25507	151.0	0.0	30049	570931
1616.5164041519165	19	-46.547817	21.549953	28.606	-117.376724	151.0	0.0	30049	600980
1695.6143016815186	20	-40.012585	18.242208	20.165493	-116.36101	151.0	0.0	30049	631029
1776.3263816833496	21	-40.55137	17.215448	1.8626719	-105.8174	151.0	0.0	30049	661078
1858.4621427059174	22	-35.69582	15.687643	11.964991	-82.852875	151.0	0.0	30049	691127
1938.8156042099	23	-32.374023	14.854311	7.689356	-74.90556	151.0	0.0	30049	721176
2017.7507073879242	24	-32.416107	13.698928	9.838792	-73.52301	151.0	0.0	30049	751225
2098.4027688503265	25	-28.033758	13.69882	4.8631134	-79.87786	151.0	0.0	30049	781274
2176.897848844528	26	-23.23542	13.765684	15.162321	-69.97472	151.0	0.0	30049	811323
2256.8913083076477	27	-14.949845	15.652773	17.016367	-66.386734	151.0	0.0	30049	841372
2335.2059931755066	28	-12.093109	19.705364	35.301483	-78.58305	151.0	0.0	30049	871421
2415.3002195358276	29	-5.0670395	20.075548	41.675705	-57.11112	151.0	0.0	30049	901470
2493.819079399109	30	0.7764549	22.105476	48.099144	-68.75275	151.0	0.0	30049	931519
2573.7697167396545	31	5.5509295	23.19227	57.042732	-81.26195	151.0	0.0	30049	961568
2651.587352514267	32	12.198941	24.317232	56.71747	-96.01347	151.0	0.0	30049	991617
2731.2998712062836	33	20.486116	19.692144	61.411453	-55.03949	151.0	0.0	30049	1021666
2809.999177455902	34	22.156078	24.497137	63.149094	-68.89453	151.0	0.0	30049	1051715
2889.4849050045013	35	19.38559	29.147223	89.85414	-69.89142	151.0	0.0	30049	1081764
2968.4694015979767	36	23.052631	23.74097	69.69668	-55.165524	151.0	0.0	30049	1111813
3046.244733810425	37	32.03979	24.389717	83.38211	-54.242798	151.0	0.0	30049	1141862
3124.7161676883698	38	29.938656	23.754883	85.3889	-51.376045	151.0	0.0	30049	1171911
3202.4070649147034	39	42.095634	23.157566	83.812035	-56.552944	151.0	0.0	30049	1201960
3281.1159818172455	40	40.066338	22.105581	92.80939	-39.851837	151.0	0.0	30049	1232009
3359.0375032424927	41	44.18417	23.475677	84.60156	-40.508423	151.0	0.0	30049	1262058
3437.820420026779	42	56.303528	26.269823	113.86932	-44.851746	151.0	0.0	30049	1292107
3516.159945487976	43	63.517315	22.524847	101.31434	-25.017052	151.0	0.0	30049	1322156
3595.310852766037	44	70.564255	23.070526	105.78106	-39.577076	151.0	0.0	30049	1352205
3672.667730331421	45	73.113106	23.05369	118.84275	-35.453384	151.0	0.0	30049	1382254
3751.156387090683	46	67.55858	26.02505	113.33818	-39.406292	151.0	0.0	30049	1412303
3828.8542256355286	47	75.088806	27.135363	128.30365	-65.68783	151.0	0.0	30049	1442352
3907.8786437511444	48	64.2096	40.40211	123.76483	-55.686802	151.0	0.0	30049	1472401
3986.27520775795	49	71.17695	38.113842	121.93586	-50.4786	151.0	0.0	30049	1502450
4065.577425956726	50	87.569176	26.548195	136.91405	-56.022995	151.0	0.0	30049	1532499
4142.726754426956	51	78.41892	36.18777	134.53499	-92.67649	151.0	0.0	30049	1562548
4222.559556722641	52	77.59876	38.92517	130.63376	-81.47542	151.0	0.0	30049	1592597
4300.3049437999725	53	89.6113	32.3296	143.64734	-43.537918	151.0	0.0	30049	1622646
4379.758306264877	54	92.8826	25.732922	139.56844	-17.007622	151.0	0.0	30049	1652695
4457.585897684097	55	100.340256	23.656399	145.71304	-28.678234	151.0	0.0	30049	1682744
4537.019387483597	56	80.53701	43.118805	145.50342	-51.093544	151.0	0.0	30049	1712793
4615.12242603302	57	105.99809	25.303686	152.97289	23.109442	151.0	0.0	30049	1742842
4693.26064991951	58	102.75123	24.181057	152.17801	18.913485	151.0	0.0	30049	1772891
4770.789517402649	59	98.10961	35.830925	151.8016	-65.648476	151.0	0.0	30049	1802940
4849.124622344971	60	105.720634	28.150728	155.98193	-55.76437	151.0	0.0	30049	1832989
4927.71909570694	61	111.953224	24.564747	165.48355	8.851007	151.0	0.0	30049	1863038
5005.547411441803	62	113.98247	18.9855	154.24863	-15.661662	151.0	0.0	30049	1893087
5085.242902994156	63	120.57268	18.95308	173.98717	36.003494	151.0	0.0	30049	1923136
5164.017726421356	64	108.94529	19.66165	154.95677	22.13132	151.0	0.0	30049	1953185
5241.843057394028	65	110.311615	20.664272	154.1655	-11.657205	151.0	0.0	30049	1983234
5319.589739322662	66	119.561676	21.144735	161.20045	27.030195	151.0	0.0	30049	2013283
5398.221094369888	67	122.72136	18.65686	169.13739	67.66575	151.0	0.0	30049	2043332
5476.241370201111	68	125.428314	22.627743	164.13307	3.880186	151.0	0.0	30049	2073381
5554.738612174988	69	126.048485	24.135822	167.55731	15.417338	151.0	0.0	30049	2103430
5632.815509557724	70	137.9751	18.142536	180.8645	91.983475	151.0	0.0	30049	2133479
5711.014091968536	71	133.6048	20.612553	176.76746	30.01508	151.0	0.0	30049	2163528
5789.72754740715	72	132.08562	21.87975	181.88243	22.450968	151.0	0.0	30049	2193577
5867.780812740326	73	132.71219	19.109484	187.14713	63.07976	151.0	0.0	30049	2223626
5945.887473106384	74	136.64743	23.582926	187.50331	36.966694	151.0	0.0	30049	2253675
6023.651114940643	75	134.30525	23.429739	182.61807	46.005013	151.0	0.0	30049	2283724
6101.695333480835	76	127.889015	24.92664	176.09586	45.788166	151.0	0.0	30049	2313773
6179.059870481491	77	125.149025	23.983702	169.18298	28.811684	151.0	0.0	30049	2343822
6256.268932104111	78	133.97136	22.503813	189.70268	48.589577	151.0	0.0	30049	2373871
6333.796400785446	79	144.99919	25.307316	195.7886	13.991444	151.0	0.0	30049	2403920
6412.457107067108	80	144.65517	20.977869	195.85384	22.66264	151.0	0.0	30049	2433969
6490.2480981349945	81	137.84021	20.344582	186.95575	3.6894188	151.0	0.0	30049	2464018
6567.6403176784515	82	135.73193	18.941517	173.53598	9.166673	151.0	0.0	30049	2494067
6644.735910892487	83	138.27646	19.90398	182.33205	65.361595	151.0	0.0	30049	2524116
6722.84299826622	84	144.6732	19.748074	188.34706	40.897377	151.0	0.0	30049	2554165
6801.392934322357	85	153.43451	22.8145	216.64633	25.618431	151.0	0.0	30049	2584214
6879.732767820358	86	155.34811	23.617722	202.67807	32.751743	151.0	0.0	30049	2614263
6957.420920848846	87	150.34535	26.164474	196.21277	47.132114	151.0	0.0	30049	2644312
7036.168873310089	88	149.54517	29.839363	207.98888	14.845617	151.0	0.0	30049	2674361
7113.606318950653	89	140.97118	33.64445	189.77127	-20.899355	151.0	0.0	30049	2704410
7190.690718650818	90	142.79778	29.823889	191.21704	-54.448753	151.0	0.0	30049	2734459
7268.830281019211	91	145.68176	23.07822	190.3814	16.483463	151.0	0.0	30049	2764508
7346.842462778091	92	141.79854	21.568966	184.62906	-11.036562	151.0	0.0	30049	2794557
7424.786965608597	93	140.92361	23.058237	181.96191	18.886839	151.0	0.0	30049	2824606
7502.9411907196045	94	146.72437	30.181318	203.08142	-10.955448	151.0	0.0	30049	2854655
7581.083352327347	95	122.50352	44.675873	188.00937	-17.862774	151.0	0.0	30049	2884704
7659.931035280228	96	145.0561	24.185837	203.47803	28.347343	151.0	0.0	30049	2914753
7738.482385396957	97	141.9341	25.506664	199.06677	11.640469	151.0	0.0	30049	2944802
7816.554717540741	98	118.65005	24.30783	172.58832	27.854769	151.0	0.0	30049	2974851
7879.773537635803	99	123.44828	27.504005	183.53944	4.706032	151.0	0.0	30049	3004900
