Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
86.35014176368713	0	-208.2158	54.2681	-48.069214	-360.2644	151.0	0.0	30049	30049
167.12685441970825	1	-129.4789	43.84999	-14.845751	-278.61444	151.0	0.0	30049	60098
247.37117099761963	2	-89.38083	32.722885	-4.166913	-194.90523	151.0	0.0	30049	90147
327.5682110786438	3	-81.811165	24.758076	-21.761003	-158.0159	151.0	0.0	30049	120196
407.85484528541565	4	-75.19778	23.831865	44.387432	-159.03769	151.0	0.0	30049	150245
488.3802523612976	5	-69.82091	21.546988	-16.133518	-161.58691	151.0	0.0	30049	180294
567.1864237785339	6	-64.50479	22.138494	-9.612225	-136.6934	151.0	0.0	30049	210343
647.0746195316315	7	-54.55148	18.687197	5.683819	-124.35924	151.0	0.0	30049	240392
725.6476578712463	8	-49.2807	19.702827	-2.0558434	-141.33725	151.0	0.0	30049	270441
804.7512531280518	9	-43.71709	20.436203	10.989455	-128.95262	151.0	0.0	30049	300490
881.3748655319214	10	-39.90809	27.138159	25.350775	-159.49728	151.0	0.0	30049	330539
959.3349499702454	11	-33.42439	26.993643	40.77777	-133.23822	151.0	0.0	30049	360588
1036.150817155838	12	-33.95578	24.343447	36.56639	-133.83463	151.0	0.0	30049	390637
1114.3647015094757	13	-32.436195	21.265137	37.888695	-103.59787	151.0	0.0	30049	420686
1191.3332743644714	14	-33.036076	17.400188	4.126995	-104.799774	151.0	0.0	30049	450735
1268.4285128116608	15	-31.112389	17.125053	14.311032	-84.62204	151.0	0.0	30049	480784
1344.770185470581	16	-29.294632	19.83833	38.058937	-81.469345	151.0	0.0	30049	510833
1421.1841478347778	17	-33.74158	20.046917	19.360426	-90.011215	151.0	0.0	30049	540882
1497.0816729068756	18	-37.115093	17.412302	5.2483582	-89.05459	151.0	0.0	30049	570931
1573.4099419116974	19	-33.766716	15.584336	7.675067	-77.78374	151.0	0.0	30049	600980
1649.415156364441	20	-25.137976	15.081174	11.627107	-76.41533	151.0	0.0	30049	631029
1725.0442109107971	21	-17.642408	14.148166	23.13455	-58.704937	151.0	0.0	30049	661078
1801.8677036762238	22	-14.111089	13.989809	19.883028	-68.54056	151.0	0.0	30049	691127
1877.8147020339966	23	-13.263552	13.37629	20.879436	-56.287567	151.0	0.0	30049	721176
1953.757244348526	24	-12.890812	13.326273	21.704027	-53.773506	151.0	0.0	30049	751225
2029.3992562294006	25	-16.714914	13.200933	22.264288	-64.60127	151.0	0.0	30049	781274
2105.1335895061493	26	-18.934084	12.8628235	8.987445	-60.67341	151.0	0.0	30049	811323
2180.783643245697	27	-12.50562	13.457737	29.24271	-42.428627	151.0	0.0	30049	841372
2257.147517681122	28	-8.841142	13.278259	16.67716	-75.65575	151.0	0.0	30049	871421
2333.493158340454	29	-5.4589953	14.965933	26.198235	-73.77655	151.0	0.0	30049	901470
2410.081873893738	30	-1.0542657	15.732896	29.356924	-61.549416	151.0	0.0	30049	931519
2486.253779888153	31	3.5367248	15.774819	36.359818	-67.38776	151.0	0.0	30049	961568
2562.333817243576	32	8.409782	16.585442	45.641262	-66.412254	151.0	0.0	30049	991617
2638.4419066905975	33	7.7796583	17.788473	55.537086	-74.683716	151.0	0.0	30049	1021666
2714.613223552704	34	1.1993495	17.762339	45.210495	-59.330235	151.0	0.0	30049	1051715
2790.7450556755066	35	3.7378047	18.63851	63.900326	-79.912094	151.0	0.0	30049	1081764
2866.7917954921722	36	13.729371	16.014013	46.46482	-71.62334	151.0	0.0	30049	1111813
2942.754681825638	37	20.879942	13.778598	59.114014	-28.034803	151.0	0.0	30049	1141862
3018.9510452747345	38	27.340221	16.607027	79.42569	-34.270065	151.0	0.0	30049	1171911
3095.6621530056	39	35.381016	17.302872	75.57957	-34.682487	151.0	0.0	30049	1201960
3171.1888134479523	40	41.881123	21.156185	84.5697	-66.327156	151.0	0.0	30049	1232009
3247.4481263160706	41	42.538494	23.226152	91.7973	-33.92641	151.0	0.0	30049	1262058
3323.177272796631	42	38.120647	22.178083	81.74621	-66.16036	151.0	0.0	30049	1292107
3399.1603059768677	43	44.409218	20.181725	96.99072	-18.98095	151.0	0.0	30049	1322156
3476.3246731758118	44	49.748745	19.386356	93.850006	-15.949559	151.0	0.0	30049	1352205
3552.447621822357	45	59.856785	16.510637	110.834366	11.389525	151.0	0.0	30049	1382254
3628.3690061569214	46	62.108177	19.259855	100.48033	-4.3614044	151.0	0.0	30049	1412303
3704.3664498329163	47	64.423096	21.879967	112.3981	-25.72939	151.0	0.0	30049	1442352
3780.2295277118683	48	77.519875	17.918186	120.643364	18.05323	151.0	0.0	30049	1472401
3856.757081747055	49	79.160065	15.182874	111.41259	36.370068	151.0	0.0	30049	1502450
3933.0582480430603	50	80.09191	17.50224	130.59442	29.760832	151.0	0.0	30049	1532499
4009.451327085495	51	79.397934	19.578049	129.98468	14.926751	151.0	0.0	30049	1562548
4086.1060440540314	52	82.632744	24.90325	136.0629	-13.514161	151.0	0.0	30049	1592597
4162.3216280937195	53	88.77689	28.346268	137.61758	-21.725851	151.0	0.0	30049	1622646
4238.25655913353	54	90.707985	23.88766	134.18875	5.728367	151.0	0.0	30049	1652695
4314.59742975235	55	94.28926	15.881204	134.97366	24.982525	151.0	0.0	30049	1682744
4390.5638608932495	56	94.85684	19.884993	135.66208	-11.10569	151.0	0.0	30049	1712793
4466.4496693611145	57	100.447105	23.846386	143.2189	-59.690544	151.0	0.0	30049	1742842
4542.623309850693	58	92.25124	22.05962	138.07938	4.597025	151.0	0.0	30049	1772891
4618.518636226654	59	95.90196	22.663794	143.6922	10.243056	151.0	0.0	30049	1802940
4694.7086482048035	60	98.34351	24.655481	150.9379	-17.81419	151.0	0.0	30049	1832989
4770.553624391556	61	110.07281	20.219296	160.74826	-14.371395	151.0	0.0	30049	1863038
4846.836905241013	62	115.296524	19.13232	157.60907	45.975845	151.0	0.0	30049	1893087
4922.773819923401	63	115.4483	19.891586	154.57477	47.49809	151.0	0.0	30049	1923136
4999.045151472092	64	114.95817	23.636063	161.3067	-31.228016	151.0	0.0	30049	1953185
5075.915971279144	65	119.66899	22.551863	170.02347	34.07756	151.0	0.0	30049	1983234
5152.416009187698	66	111.06593	28.101715	163.29689	-10.00568	151.0	0.0	30049	2013283
5228.65207362175	67	126.002815	19.472975	174.11566	17.197151	151.0	0.0	30049	2043332
5305.090377807617	68	121.86901	25.997547	170.42209	-2.3742456	151.0	0.0	30049	2073381
5381.587563753128	69	103.35386	25.472937	173.0358	32.2107	151.0	0.0	30049	2103430
5456.939650297165	70	115.94596	18.607975	150.14722	26.218063	151.0	0.0	30049	2133479
5532.1595413684845	71	119.60235	19.35953	157.38339	51.48388	151.0	0.0	30049	2163528
5607.6203010082245	72	126.34643	18.135504	165.67148	62.9682	151.0	0.0	30049	2193577
5682.863676309586	73	132.199	16.061378	175.259	81.68361	151.0	0.0	30049	2223626
5757.997515439987	74	134.71825	17.496655	179.30487	74.542725	151.0	0.0	30049	2253675
5833.331632375717	75	124.932556	24.05663	176.78174	20.96488	151.0	0.0	30049	2283724
5908.434520244598	76	120.7386	22.232218	165.42491	8.682668	151.0	0.0	30049	2313773
5983.749015331268	77	124.56023	20.440535	169.88849	55.83816	151.0	0.0	30049	2343822
6059.0669865608215	78	137.80885	19.659334	191.7319	82.48707	151.0	0.0	30049	2373871
6134.108029127121	79	144.07603	22.215292	203.69447	1.1389265	151.0	0.0	30049	2403920
6209.561319351196	80	139.89828	19.878435	181.94661	66.904816	151.0	0.0	30049	2433969
6285.095117330551	81	126.60708	20.286009	178.7359	58.223713	151.0	0.0	30049	2464018
6360.642568349838	82	124.41165	19.510695	165.39833	50.403187	151.0	0.0	30049	2494067
6436.65790605545	83	129.73936	18.457214	173.44742	63.032173	151.0	0.0	30049	2524116
6512.140744447708	84	141.45052	20.708559	183.14381	40.955734	151.0	0.0	30049	2554165
6587.781434297562	85	143.11388	20.166473	184.9346	58.029507	151.0	0.0	30049	2584214
6663.982395887375	86	139.3017	24.238674	190.54007	49.710827	151.0	0.0	30049	2614263
6739.46767449379	87	138.1264	25.382671	186.43372	43.802883	151.0	0.0	30049	2644312
6815.75209569931	88	125.999016	24.678532	184.66699	26.551159	151.0	0.0	30049	2674361
6891.5361206531525	89	130.13423	21.76941	174.70975	44.29131	151.0	0.0	30049	2704410
6967.056303024292	90	135.19606	19.168598	179.25146	59.137802	151.0	0.0	30049	2734459
7042.693706989288	91	134.74966	17.989315	172.81418	56.747753	151.0	0.0	30049	2764508
7118.226897954941	92	131.53654	22.595726	177.75755	33.315823	151.0	0.0	30049	2794557
7193.822256803513	93	136.36899	22.547516	181.84927	38.850536	151.0	0.0	30049	2824606
7269.098031044006	94	146.76276	18.720531	189.4934	24.298817	151.0	0.0	30049	2854655
7345.167531013489	95	146.9169	19.213236	184.51901	43.86935	151.0	0.0	30049	2884704
7420.438008069992	96	153.07874	21.655054	199.3724	33.462883	151.0	0.0	30049	2914753
7496.660740375519	97	152.38231	20.793037	217.73181	82.96502	151.0	0.0	30049	2944802
7572.171467065811	98	152.04385	17.538164	189.28519	95.4088	151.0	0.0	30049	2974851
7645.417496681213	99	154.72238	17.877756	202.88815	86.044914	151.0	0.0	30049	3004900
