Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
85.44906401634216	0	-183.61519	40.178196	-94.28711	-312.5869	151.0	0.0	30049	30049
166.7064507007599	1	-143.65074	35.865917	-66.33837	-238.92996	151.0	0.0	30049	60098
248.90879154205322	2	-130.37039	35.97534	-36.44053	-259.67865	151.0	0.0	30049	90147
329.4397945404053	3	-120.79681	38.59646	-24.827059	-225.19205	151.0	0.0	30049	120196
410.5550937652588	4	-118.04581	37.010544	-13.329347	-220.75644	151.0	0.0	30049	150245
492.22431898117065	5	-107.889175	35.966248	1.6547494	-211.16951	151.0	0.0	30049	180294
572.3988618850708	6	-101.18595	29.63881	-21.654621	-209.99461	151.0	0.0	30049	210343
653.4668934345245	7	-95.665474	25.70445	-25.68218	-185.50453	151.0	0.0	30049	240392
733.7209272384644	8	-92.768745	26.009062	-30.039093	-212.57237	151.0	0.0	30049	270441
813.7714898586273	9	-89.15761	23.179852	-35.5399	-173.10577	151.0	0.0	30049	300490
892.418140411377	10	-82.98776	24.809488	-13.264475	-174.29309	151.0	0.0	30049	330539
971.5389015674591	11	-77.94479	23.10973	-8.791048	-164.07373	151.0	0.0	30049	360588
1049.820870399475	12	-73.48145	22.117512	-11.912008	-151.28519	151.0	0.0	30049	390637
1127.848415851593	13	-67.49355	20.877766	-5.1638284	-135.32176	151.0	0.0	30049	420686
1206.7005624771118	14	-61.292847	23.81757	12.155927	-145.37332	151.0	0.0	30049	450735
1284.2183604240417	15	-62.11954	23.485813	-11.048491	-150.00113	151.0	0.0	30049	480784
1362.3778204917908	16	-57.329227	23.201094	4.6339126	-129.5254	151.0	0.0	30049	510833
1440.8116762638092	17	-58.53706	23.045202	0.45898056	-162.74142	151.0	0.0	30049	540882
1519.4216394424438	18	-55.680218	23.232832	-4.166055	-180.8675	151.0	0.0	30049	570931
1598.0668349266052	19	-54.299263	20.529053	2.2710228	-109.14003	151.0	0.0	30049	600980
1676.098572254181	20	-47.416637	17.274021	5.0761023	-89.776505	151.0	0.0	30049	631029
1754.344894170761	21	-45.10378	16.825418	-9.20022	-116.0807	151.0	0.0	30049	661078
1835.3362381458282	22	-40.623043	17.42166	5.390356	-92.711754	151.0	0.0	30049	691127
