Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4091339111328125	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
2.188227891921997	1	24.452381	15.784566	89.0	9.0	24.452380952380953	15.784565066262225	1027	2034
2.7192578315734863	2	32.322582	14.549995	69.0	11.0	32.32258064516129	14.549996334716738	1002	3036
3.2471578121185303	3	43.565216	19.774437	110.0	18.0	43.56521739130435	19.77443691707867	1002	4038
3.791123867034912	4	65.375	33.72476	137.0	16.0	65.375	33.724759079940064	1046	5084
4.327425956726074	5	67.46667	37.586998	185.0	33.0	67.46666666666667	37.586995386998176	1012	6096
4.867427825927734	6	78.69231	21.359144	134.0	45.0	78.6923076923077	21.359143656792032	1023	7119
5.473088026046753	7	88.30769	28.56675	152.0	39.0	88.3076923076923	28.566749405517477	1148	8267
6.0331950187683105	8	105.9	47.961338	194.0	54.0	105.9	47.96133859683234	1059	9326
6.619856834411621	9	110.9	33.00136	167.0	61.0	110.9	33.001363608190495	1109	10435
7.155077934265137	10	167.16667	26.460138	200.0	121.0	167.16666666666666	26.460137733747516	1003	11438
7.738001823425293	11	182.83333	24.83557	200.0	136.0	182.83333333333334	24.83557036904036	1097	12535
8.288229942321777	12	171.66667	40.073544	200.0	114.0	171.66666666666666	40.07354350302565	1030	13565
8.913977861404419	13	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	14740
9.55890703201294	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	15940
10.149672031402588	15	184.5	34.659054	200.0	107.0	184.5	34.659053651246744	1107	17047
10.791581869125366	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18247
11.43307089805603	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19447
12.068655014038086	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20647
12.706471920013428	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21847
13.3399178981781	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	23047
13.968425989151001	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24247
14.600239038467407	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25447
15.232452869415283	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26647
15.839689016342163	24	191.16667	19.751932	200.0	147.0	191.16666666666666	19.751933801248143	1147	27794
16.471288919448853	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28994
17.08598494529724	26	194.33333	12.671051	200.0	166.0	194.33333333333334	12.671051872498806	1166	30160
17.709478855133057	27	197.33333	5.962848	200.0	184.0	197.33333333333334	5.962847939999438	1184	31344
18.34603190422058	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32544
18.975170850753784	29	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	33732
19.607547998428345	30	197.33333	5.962848	200.0	184.0	197.33333333333334	5.962847939999438	1184	34916
20.236979961395264	31	197.66667	5.217492	200.0	186.0	197.66666666666666	5.21749194749951	1186	36102
20.87297296524048	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	37302
21.43994903564453	33	179.5	21.71597	200.0	149.0	179.5	21.715969546242537	1077	38379
22.07050085067749	34	198.83333	2.6087458	200.0	193.0	198.83333333333334	2.608745973749754	1193	39572
22.698149919509888	35	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	40769
23.32653284072876	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41969
23.964351892471313	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	43169
24.597474813461304	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	44369
25.230546951293945	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45569
25.862748861312866	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46769
26.491562843322754	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47969
27.12337899208069	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	49169
27.752728939056396	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	50369
28.383487939834595	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	51569
29.014554977416992	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	52769
29.649967908859253	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	53969
